path,clicks
/dataset/9e93164d-8394-4ce2-8f97-355857b03fa3/landscape-character-area-northumberland,19
/dataset/9ebde022-75cb-4a08-a4a8-1b0a8f730e41/bgs-1-63-360-old-series-one-inch-geological-maps,19
/dataset/a11a5e92-7ea5-4a4e-98c3-e1bed98f271b/population_estimates_by_broad_age_band,19
/dataset/a2fc1895-16e0-4909-a563-d3926f38be15/publiclyownedassets-sg,19
/dataset/a7a51a87-431c-482c-bfe7-84b6059c1c0b/yorkshire-and-humber-eu-referendum-results/datafile/132f6766-75b9-4054-8ddc-ce0a7e364419/preview,19
/dataset/a81b7243-a72f-4fb1-885b-0a1840743ccc/counties-december-2022-names-and-codes-in-en/datafile/00aeef8a-6515-4f6b-aac2-836dab451a3b/preview,19
/dataset/a8444e0f-c0c8-4e7e-8427-7a089813c386/battersea-power-station,19
/dataset/a90a9f70-e28c-4a95-a7a7-f79d12fbe219/organogram-of-staff-roles-salaries/datafile/3d8ff7fb-7854-4763-8ca7-af41fccbf4ac/preview,19
/dataset/a90a9f70-e28c-4a95-a7a7-f79d12fbe219/organogram-of-staff-roles-salaries/datafile/844b4cdf-f083-4083-887f-2b4544910f18/preview,19
/dataset/a988974d-9107-453c-937d-462cb1903455/fixed-penalty-notices-fpn,19
/dataset/a9a4a683-70be-435d-95c5-71ab4f23f6d7/london-highways-alliance-contract2,19
/dataset/aa912b8f-953c-4750-a257-aba12f58f42d/great-crested-newt-risk-zones-cumbria,19
/dataset/ab326806-131a-4023-8e12-67f1e8d56be4/life-expectancy-by-msoa-2016-to-2020,19
/dataset/ab3bcad5-9ac9-4ada-9f3f-b9853adef435/output-area-2021-to-lsoa-to-msoa-to-lad-december-2021-exact-fit-lookup-in-ew-v3,19
/dataset/ab68170f-b176-48f8-8114-bf1325676e2c/streetlights-and-street-furniture1,19
/dataset/b01b7ee4-f6de-46d2-b57e-4c11c13b1585/flood-defence-structures1,19
/dataset/b0a27fe1-3e98-4e62-a5ac-1042198ea2d0/cambridge-city-smart-sensor-traffic-counts,19
/dataset/b1861433-7e13-41b4-981f-ec5ce6b5c784/council-tax-valuation-bands4,19
/dataset/b1c634b2-6601-41b8-b8e0-ae475894304f/statistics_on_alcohol_england,19
/dataset/b1f5c467-ed41-4e8f-89d7-f79a76645fd6/water-resource-availability-and-abstraction-reliability-cycle-21,19
/dataset/b208cd87-6166-448b-a541-7f4942c4262d/coal-authority-abandoned-mines-view-service-wms,19
/dataset/b4102bd4-b54c-4c02-a3e1-373f5da8a527/free-school-meals-secondary-schools1,19
/dataset/b5425355-b993-4bff-a0b2-ce5183aa3d1c/camden-non-domestic-rates-rateable-values,19
/dataset/b584179f-6926-4602-a395-c66b87fa6cb7/nhm-over-25000,19
/dataset/b6b62c2e-7fd5-4d3c-8b72-636763c0a178/bathing-waters-zoi-catchments,19
/dataset/b97da894-c3b1-45eb-8744-d2c56679cffe/bass-nursery-areas-maps-1999,19
/dataset/bef6af4f-9219-489d-b047-1b99c30a4e8f/staff-count-full-time-equivalent-fte1,19
/dataset/c0b91e3e-1971-42fb-bb7e-caed8d932c0f/estimated-ambient-background-soil-chemistry-scotland,19
/dataset/c109cb6c-a32e-482b-a4e4-131d24a76f7f/the-geo-assessment-matrix-pan-european-catalogue-of-key-parameters-for-offshore-wind-farm-sitin,19
/dataset/c1b67a45-7efc-47c3-8d41-a236779efe21/stop-and-search,19
/dataset/c43101ef-c25d-438d-a02e-35e3c1c3eead/eu-referendum-results3,19
/dataset/c4cca889-9635-42ea-ab8e-7504aeb7081a/births_marriages_and_deaths_scotland,19
/dataset/c8acacd5-aa44-4900-88ec-8c8174f3c212/organogram-of-staff-roles-salaries/datafile/b65085bc-364e-42c6-894e-b63b0476e122/preview,19
/dataset/c90f8455-5ed7-4170-946a-d0de97acf9f9/ukcp18-climate-projections-and-clay-shrink-swell-susceptibility-premium,19
/dataset/c955db41-23e2-4f80-97f7-b21a5382931e/intensified-official-controls,19
/dataset/c9bdcc74-4924-4a6f-878e-3cb564d27e43/insect-species-richness-for-each-plant-species-and-insect-plant-interactions-from-the-database-1,19
/dataset/cdefbafc-1b20-4f49-b2a9-633941655262/local-authority-district-to-county-and-unitary-authority-april-2023-lookup-in-ew,19
/dataset/ce521d78-aac6-4772-b1d4-5db5993cce55/wandsworth-locally-listed-buildings,19
/dataset/d15fec70-e61b-4676-acfd-76e9fce27d29/aberdeen-primary-school-catchments,19
/dataset/d3550c1a-52aa-47ab-9da6-46ab0d5616ec/species-distribution-spawning-grounds-of-atlantic-cod-gadus-morhua-in-the-north-sea-gonzal-2016,19
/dataset/d4e6f4a0-f7d6-4173-abcf-3a0f96f4de6f/homelessness-p1e-quarterly-return,19
/dataset/d7ba4c9b-eee1-4130-ab5e-9b5fea983e00/local-government-districts-december-2022-names-and-codes-in-ni,19
/dataset/dbaa6871-9750-4b1f-93fa-89c2683f9b73/small_and_medium_sized_enterprise_statistics_sme_for_the_uk_and_regions,19
/dataset/e115b4f1-e404-4619-9971-74c199c0a468/survey-of-reef-habitat-around-eddystone-reef-plymouth,19
/dataset/e4a5d72d-376b-4d8e-921c-7c07641acc49/national-archives-tender-documents,19
/dataset/e639b7e7-c899-47f6-ba1f-046330c6e5f4/land-cover-map-2020-10m-web-map-service,19
/dataset/e702ebff-27b4-4e86-acbb-74d066f3c4e7/conservation-areas33,19
/dataset/e815f4a5-3ed1-4249-9e7c-78afd43515c9/30by30-big-biodiversity-layer-one,19
/dataset/e89f134c-f335-48e5-8d02-a1d467ce6996/catchment-abstraction-management-strategy-cams-reference-boundaries1,19
/dataset/ee5a678a-2bde-4667-918d-6ce1340c68ea/rochford-safeguarding-zone-around-london-southend-airport,19
/dataset/f532145b-9774-4204-bea8-568830acd4a2/indices-of-deprivation-2015-summary/datafile/b78ffeb3-b63d-4a3c-8d6e-6607789bcacb/preview,19
/dataset/f61f4248-b00c-465e-90cc-9743c344b045/child-well-being-index1,19
/dataset/f633307d-ece6-4ee8-920a-e32cf1ccb559/high-streets-spend-insights1,19
/dataset/f9489751-75a2-4e38-8d96-7205fab1484f/skdc-landscape-assessment,19
/dataset/fa403bf5-4696-4ed5-9996-d3be7edc6e32/osni-open-data-largescale-boundaries-townlands11,19
/dataset/fc56a3a9-2d7d-481c-a306-51ac3dd379cd/school-catchment-areas-northumberland,19
/dataset/fe23a1a4-f279-4180-bd14-87429b28166c/rail_usage,19
/dataset/fe93d7c4-321d-49aa-ac97-908b64b69fe5/deaths-from-respiratory-disease,19
/dataset/ffb8ffe1-e4a0-4869-99fa-478807bdeef8/south-derbyshire-brownfield-land-register,19
/dataset/904d0cc1-6704-43dd-82ce-87a3812f6195/submarine-delivery-agency-organogram-of-staff-roles-salaries/datafile/f3b6e264-4914-4636-9126-476c9fbf8b55/preview,19
/dataset/15edb3ad-1517-412b-97a2-539d62d6ad34/wfd-river-waterbody-catchments-cycle-1,18
/site-changes,18
/dataset/005b49fe-4116-4136-a366-b19dac005112/polling-stations47,18
/dataset/0276144d-c8d3-4ab3-aa89-3a6c8b63b6a0/ea-map-layers,18
/dataset/03339fce-3ab1-413e-a237-69583c21e50a/groundwater-level-data-from-punjab-and-haryana-india-nerc-grant-ne-i022434-1,18
/dataset/04427362-663e-49e0-9103-8bc01dcaa2c7/organogram-department-of-health/datafile/e609be14-6d03-4fa1-bfbe-c4bb54d71009/preview,18
/dataset/06ed209e-110c-44c0-a116-6122075edc7b/cambridgeshire-road-traffic-collision-data,18
/dataset/07ad03ac-13cc-459d-bb37-89268daebd16/congestion-map-of-cambridgeshire,18
/dataset/08069334-5148-4838-9d0f-78f1c2404650/os-downloads-api,18
/dataset/086ab981-f37d-4459-bc03-2dc7a0593553/bgs-geology-250k-linear-version-4,18
/dataset/091f9f54-885f-4694-808f-e49c9f0b626d/contracts-finder-notices-01-20225,18
/dataset/0e781389-239a-449b-80e2-354662a96aba/integrated-hydrological-units-of-the-united-kingdom-hydrometric-areas-with-coastline,18
/dataset/106580f4-58dc-41f1-bc51-d496ca5d4bf9/library-loans,18
/dataset/1551006c-93a0-46b7-919e-306ee0b6eb6a/organogram-of-staff-roles-salaries-attorney-general-s-office-september-2018,18
/collections/people/museum-and-gallery-visits,18
/dataset/162c6c11-0d6c-47ed-822e-953a800e4de1/sub_basin_districts,18
/dataset/17d5c23d-f431-48e8-802a-b987431c8d92/organogram-department-for-transport/datafile/567b4fd9-54cc-441e-b6cc-49037339d372/preview,18
/dataset/18feee7d-b5ad-4aaf-b18e-80dc5140fedb/open-loop-ground-source-heat-pump-viability-screening-map-england-and-wales-ogc-wxs-inspire2,18
/dataset/194a351a-a06c-4765-9d2b-cde79bcb97a8/national-audit-of-dementia-care-in-general-hospitals-r6-casenote-audit-data-table,18
/dataset/1a99061d-af4b-4ffb-9577-dbc3f5a6feb9/lower-layer-super-output-areas-december-2021-boundaries-ew-bfc-v10,18
/dataset/1d55a6d2-fac8-4b07-ba31-4a79c022de1a/special-landscape-area-dataset,18
/dataset/1d91e20f-430b-4f12-a85e-49d436cea8f0/kpi-65,18
/dataset/1df7edc2-8d6d-4327-a861-5c4e6f99f383/one-scotland-gazetteer-rest-service,18
/dataset/1f2fe78e-2eac-4ff3-8432-ee8f0fcbe087/marine-environment-monitoring-and-assessment-national-database-merman-contaminants-nutrients-bi,18
/dataset/20cbe539-6275-477a-94dc-cb93ac0c87c5/naturescot-protected-areas-wfs,18
/dataset/24ed9fe7-47a5-4ee8-9999-daf043073b30/romford-car-parking-zone-3,18
/dataset/24f1c2aa-7aa6-432c-8baf-28aa57034585/young-trees-map-england,18
/dataset/25ac7a78-af01-4727-b8b7-265ba8ee96b4/osni-open-data-gazetteer-place-names,18
/dataset/25f83f5f-4a09-4739-b2c6-d3b7dc9f6292/property-ownership5,18
/dataset/294fa096-9995-4c1a-ae6e-fba335e2abe8/buckinghamshire-council-local-nature-recovery-strategy,18
/dataset/2e344f69-8802-4bc8-b3df-5e398ea177c3/national_rail_enquiry_service,18
/dataset/2e5da41d-9e08-4f07-9a0d-bf9c18d4395c/prison-population-statistics,18
/dataset/2e93b9bf-ae5a-43f0-b38f-2d5646bd20ba/locally-listed-buildings11,18
/dataset/33e9d8e9-14e5-4f5b-9382-12d76ae05afa/nndr-business-rates,18
/dataset/35665a52-4a38-46cb-95fc-fc11d3908cff/st-pauls-heights-points1,18
/dataset/394c0be5-0169-4e24-a1f6-188330e3e777/gm-park-and-ride,18
/dataset/39947151-af0a-44ba-9803-26fb0b194fcb/countryside_sites_wiltshire,18
/dataset/3a40e271-8e86-4512-9799-eb3ad9a81a81/transport-statistics-greater-manchester-key-centres-section,18
/dataset/3d0e08ad-cd59-47d3-9f36-949438bcfd63/london-multiply-programme1,18
/dataset/40e9e1c1-aab4-4d36-a0a6-8d6d1c6a67df/polling-districts27,18
/dataset/42b41174-822f-4bb4-8656-256128a6edff/travel-patterns-and-trends-london1,18
/dataset/45179c6e-2f9b-475a-8618-a42f289bb83e/nrap-organisational-audit-2024,18
/dataset/4655c9c4-452c-44e0-bc48-7b5143eae3d7/met-office-view-service-wmts,18
/dataset/46c36d32-774d-40e2-aa24-d53f7fdf1826/major-towns-and-cities-december-2015-boundaries-ew-bgg-v21/datafile/47b68848-0110-472c-bfc8-034f8e706ac3/preview,18
/dataset/4ada72ea-59b4-4234-a4af-0772fd247398/nhs-england-region-april-2024-names-and-codes-in-en,18
/dataset/4cfa7582-a208-48dd-93a0-1d7b20291f0b/cambridgeshire-county-council-hr-information1,18
/dataset/4d2e44cc-005c-4b51-8161-b49dd391b9bf/barnet-housing-management-agreement2,18
/dataset/4d93f85c-0ae6-4449-b39f-c8a52017e302/national-archives-staff-organogram,18
/dataset/4dad0426-b55c-48a1-a93e-046c5cbdfcee/ward-lsoa-lookup-maps,18
/dataset/518be1b0-692f-4218-9150-52e7c9989962/seawater-salinity-trend-analysis-for-the-north-east-atlantic-north-west-european-shelf,18
/dataset/54387363-33d1-4361-80d6-9bf5d386afe0/magic-marine-protected-area-features,18
/dataset/55aa9441-f911-48b2-9b87-a2cc18a555b7/fgs-target-area-woodlands-for-riparian-benefits,18
/dataset/57fff4dc-b8fd-4baa-a08c-3a5132359866/scottish-water-overflow-map-data,18
/dataset/58d14c8e-58c3-40ef-8dbb-99abf7f19995/polling-places-moray1,18
/dataset/593ea837-d5ce-4ff9-9a7d-ee35d6423361/central-bedfordshire-council-rights-of-way-network,18
/dataset/5a64dedf-1e9a-4991-9490-95f01f7b68e3/hydrological-projections-for-the-uk-based-on-uk-climate-projections-2018-ukcp18-data-from-the-e1,18
/dataset/5ac5a1b8-d05b-4aa6-aca5-194ad67d1f6b/national-register-of-road-haulage-and-road-passenger-transport-operators,18
/dataset/605d8ecd-9ce8-4f47-b1e0-f82e53cd5942/basildon-council-publication-of-senior-salary-information,18
/dataset/60b9e959-b512-42e5-9f99-6d0257075ddc/os-mastermap-highways-network-paths,18
/dataset/61ce0cbc-3c0e-4311-8021-ff439138eaee/list-of-registered-dairy-establishments/datafile/f452715b-60a6-4965-947c-df7850dc6a6c/preview,18
/dataset/61e3828b-d1ad-4c69-b291-347a9d899fb3/organogram-hm-revenue-and-customs/datafile/570145d4-7f09-4436-844d-1693adc23cbf/preview,18
/dataset/6285abbf-05d3-4614-9bff-414f2c6e3e8d/ferry-link,18
/dataset/632c983b-fc2f-431e-8e0d-31eb446b6d1c/burials-and-cremations1,18
/dataset/679925ae-bf09-4849-b3f7-aa112b936638/ipswich-borough-council-allotments,18
/dataset/68dc1356-a365-41d0-986b-db5a9407e52b/financial-transactions-data-ipo,18
/dataset/6923cafd-acb4-4973-9f28-37e9fb2b39f1/parish-to-ward-to-local-authority-district-december-2025-lookup-in-ew,18
/dataset/69e5cc8f-9581-485b-9bca-ea9f98022cc1/fsa-pay-scales,18
/dataset/6a87ad2a-7cfe-46f3-a1fe-7764fc5e37d9/regionally-important-geodiversity-sites-rigs1,18
/dataset/6ae6175c-8426-4977-a88d-1ed65f6ef640/organogram-national-army-museum/datafile/a038c4cc-ae49-4fef-a8f9-608fc05c6abd/preview,18
/dataset/6b926449-2bc0-42eb-bfe2-aba3212a4391/organogram-british-transport-police-authority,18
/dataset/6be7e389-a564-46b1-8b5b-7f38b0716a84/children-s-centres/datafile/cb4ff765-c81e-494f-82e7-a9e054004c58/preview,18
/dataset/6c045fa0-4225-4f7b-81d2-fa9206285350/general-election-results-20101,18
/dataset/6feaf2b0-05df-464e-ba9b-35eafc45a0bb/organogram-land-registry/datafile/deccbd2a-4153-44e6-ba5b-97f0cad4b98f/preview,18
/dataset/74cecf8f-8561-496f-980b-08bf25246dd8/property-disposals,18
/dataset/77070dae-6042-4ebc-971c-d79df3a9527c/compulsory-purchase-orders4,18
/dataset/77deeba4-faca-4954-9e92-309c029caa47/carbon-storage-areas-offered-for-application-wgs846,18
/dataset/77fe422c-a819-41f5-823c-0b182e476d65/dines-metalliferous-mineral-file1,18
/dataset/792e519d-7ad9-4581-b7ce-dc202c0b0a01/bedrock-boundary2,18
/dataset/7b36302e-d830-4494-be4f-53b5ac8b170d/postcode-february-2024-to-westminster-parliamentary-constituencies-july-2024-lookup-in-the-uk-v,18
/dataset/7b96c81c-7483-47b1-8fc1-820438d66dd9/mendip-district-council-tree-preservation-orders,18
/dataset/7c43745c-4c65-4447-b86a-d720def173c8/ons-postcode-directory-may-2025-for-the-uk,18
/dataset/7c590663-2e85-4606-a60b-ab1bd103edcf/organogram-environment-agency/datafile/7d41533c-1eaa-4045-97cb-8f50e346d8f4/preview,18
/dataset/81100203-ccdf-4f1e-8712-5d2397bd3392/tree-preservation-orders90,18
/data-manual/data-sharing/,18
/dataset/85ec7111-708e-4a2f-ac74-ef11fbeae1d2/estimates-of-daily-river-flows-for-95-catchments-in-great-britain-from-the-gr6j-model-under-pre,18
/dataset/85efbef4-6ead-4b97-b554-07ce82dbe979/site-of-metropolitan-importance-for-nature-conservation6,18
/dataset/86b755f2-b28f-48c9-b5b6-648d6bab6c40/summarised-botanical-value-map-2021-and-2022-england,18
/dataset/8883b252-7800-4652-b1b3-f72d814f20e4/ni-195-improved-street-and-environmental-cleanliness-levels-of-litter-detritus-graffiti-and-fly-posting,18
/dataset/88ae0b5a-583c-47f1-ba5b-846fa03a7945/neiaa-second-annual-report,18
/dataset/89084349-30ad-449e-ac04-64179cc2d6c2/ewco-biodiversity-priority-species-red-squirrel-woodland-creation,18
/dataset/89ff140d-e73c-41d8-aeca-f30320d27f9f/belfast-council-car-parks/datafile/98548f1c-a871-4384-b803-f4cd6c896bce/preview,18
/dataset/8b689993-7ffa-46ff-a0d8-5186d2deafd9/lsoa-2011-to-electoral-ward-2019-to-lad-2019-best-fit-lookup-in-ew1,18
/dataset/8ca0ecba-d5fb-446f-89b5-50cb201fb35e/community-life-survey-london-summary1,18
/dataset/906688b6-6e46-4870-935f-33af2d183c71/statement-of-persons-nominated,18
/dataset/91e25592-cbe2-457f-9978-706302a7cd44/organogram-of-staff-roles-salaries-december-2025/datafile/60411d4d-61bc-43b4-a74e-e8e77406ea97/preview,18
/dataset/925d74cf-954f-4355-bf44-6157e42f7c50/bgs-g-base-regional-geochemical-atlases,18
/dataset/92f4c70a-d42c-44d5-a456-6afd8856032b/animal-welfare-licences,18
/dataset/9a73597b-a411-4c05-a7cd-b6d1e0ab7bf0/greetland-and-stainland-ward1,18
/dataset/9cae5b95-4c55-4038-930c-950c907e3239/local-landscape-areas-fife,18
/dataset/9cce5ce6-6126-4ca3-a739-8fe0311ea839/caravan-parks1,18
/dataset/9ea90ed8-de54-4274-92c6-272edd518bfb/local-bus-service-registration/datafile/5955717b-690c-4494-8787-bac48cea79d6/preview,18
/dataset/9f2739c8-4b9e-45a7-ab98-2cdae72a2353/built-up-area-2022-to-local-authority-district-december-2022-lookup-in-gb,18
/dataset/9f3a7cdc-d2a2-4dd0-a2d2-3c294c00e68f/primary-school-catchment-areas,18
/dataset/a0a9a2d5-35af-40f7-a905-52e182367177/harbour-porpoise-special-area-of-conservation-seasonal-areas,18
/dataset/a407be9e-1502-4202-bdab-f0df486030c0/special-areas-of-conservation-sacs3,18
/dataset/a4826ac5-3311-4d41-9418-ff06a07e7d26/adult-social-care-short-and-long-term-support1,18
/dataset/a77294d6-b676-4f95-b584-ceabc65f36bd/social-housing-decarbonisation-fund-statistics,18
/dataset/a7fb45df-7566-488b-80d8-a5dd5e52ff32/statistics_on_obesity_physical_activity_and_diet_england,18
/dataset/a89d2f04-86ad-4f75-a4b1-8204dba8e0ed/family-court-statistics,18
/dataset/a90a9f70-e28c-4a95-a7a7-f79d12fbe219/organogram-ministry-of-justice/datafile/2095fbfc-a266-4313-b364-f9f93ad0c87a/preview,18
/dataset/a9159536-2d94-4ddc-a6c8-67f0a941fed5/organogram-legal-aid-agency,18
/dataset/aac8afc9-fb95-403c-833a-e712684389aa/schools4,18
/dataset/ab6176c7-ab68-433b-a711-4549b444b49a/child_and_adolescent_mental_health_services_camhs_benchmarking_balanaced_scorecard,18
/dataset/ab7ffadf-6fb6-498d-be83-f1f4285d8bdb/osni-opendata-parliamentary-constituencies-2023-east-antrim,18
/dataset/af6155a5-1e2c-4d7d-85eb-4f9b1c3835a5/female-genital-mutilation-fgm,18
/dataset/af99064f-935a-4969-9440-63872a95b655/london-plan-evidence-mbul,18
/dataset/b0a90415-2b05-403c-b793-5fb34366018d/newcastle-city-council-planning-applications,18
/dataset/b0d96121-e4dd-4e99-b578-7034dece3c6c/street-works-register-camden/datafile/4e32accf-79ed-4401-89a5-14d558a9846d/preview,18
/dataset/b15b617e-1ea8-4239-9915-958a336e6010/conserving-farmland-biodiversity-and-ecosystem-services-contribution-to-european-project-farmla2,18
/dataset/b1b3061f-d600-49ec-889b-c801f2271430/section-106-sites,18
/dataset/b4b67019-096e-4f08-9725-d1f0f5d592b1/river-arun-internal-drainage-district,18
/dataset/b54cfd1d-0a3e-479b-8e9a-82d028b473fd/special-advisers-cabinet-office/datafile/d254aede-8079-495d-9a8e-9c60489c5e87/preview,18
/dataset/b60a7729-1628-424a-b921-fce689adb723/gridded-estimates-of-hourly-areal-rainfall-for-great-britain-1990-2016-ceh-gear1hr-v2,18
/dataset/b6ec8bc2-9463-4732-ad26-d6b51bc475a7/nature30-site-boundaries,18
/dataset/bad9b9c6-5168-4c63-9f40-f87db63d2b43/london-underground-performance-reports1,18
/dataset/bb9db059-7c2c-4322-9b0b-149a032fbdb4/cemetry-layout,18
/dataset/bbe52150-32d5-4688-a683-ebb6b0d775f2/students-in-higher-education,18
/dataset/bdc05891-5b5e-468f-bffe-60e1f05ae28a/wrf-modelled-met-data,18
/dataset/bef0383a-d668-43fd-aee8-546584e094e6/automatic-identification-system-ais,18
/dataset/c65cce92-649b-4d4b-a4e5-bdd7d5bbf8d9/bus-routes-in-cheshire-east,18
/dataset/c6abb0e6-6c9c-48a2-8bde-acefcaca8597/meteorological-data-from-bgs-virkisjokull-falljokull-glacier-observatory-2009-2020,18
/dataset/c6b84861-47f3-4f96-ade5-cec440a6aada/bgs-permeability-index-version-8,18
/dataset/c7e8f234-50aa-4f81-a8ac-241df1f86ee5/uk_defence_statistics,18
/dataset/cb3d0c16-bd09-4612-bfc2-8f14964678af/city-of-london-boundary,18
/dataset/cbf4e705-1ced-4be9-85e6-2d7221b29ca0/wolverhampton-tree-preservation-orders,18
/dataset/ccc57b6d-be72-40c3-9cef-aa5443afb23c/past-shallow-coal-mine-workings,18
/dataset/d09cce61-9543-4421-815d-3e72f5543de5/contaminated-land10,18
/dataset/d100afef-0353-47f8-bc0e-8733f5990680/new_deal_for_young_people_ndyp,18
/dataset/d1d721c1-1c0a-4d13-9225-2e6214949c92/nymnpa-land-and-property-assets,18
/dataset/d2dc2e81-59fa-496b-8c94-8ab10ed20efa/tree-preservation-orders95,18
/dataset/d36db06a-1d7d-4c34-b90a-308cb6a6f92b/reservoir-flood-extents-fluvial-contribution-national,18
/dataset/d64dc2a8-1eb4-43bc-85c8-6b3a3e68e8a3/web-map-for-rural-urban-classification-ruc-of-westminster-parliamentary-constituencies-pco-2024,18
/dataset/d8322284-7c27-4201-a7b8-5252e27ac670/organogram-united-kingdom-atomic-energy-authority/datafile/5cc81ae9-f990-4e96-854b-cc4f1e275cf0/preview,18
/dataset/de8c2306-3d21-4129-ad82-5dcaa5d0b134/personal_social_services-expenditure_and_unit_costs_england,18
/dataset/e082598d-788b-4858-9fdd-8acb0d1149c9/public-toilets-in-perth-kinross,18
/dataset/e19fe393-f10a-40eb-aa26-6ee7d65d647b/compulsory-purchase-orders19,18
/dataset/e21240c2-c16f-4924-a35a-e2db19421b60/indices-of-deprivation4,18
/dataset/e290e0b9-b85e-4c9a-a1a3-475acacf5dfe/battlefields-inventory-boundaries1,18
/dataset/e5db0558-d389-457a-893f-af5b97bdb123/2013-weee-regulations-proposed-household-weee-collection-targets,18
/dataset/e5ef9836-7f90-4005-ab1d-4ef34fb7e18e/harlow-council-planning-datasets,18
/dataset/e9239917-9b55-4c27-ad30-58825d94f994/water_usage_in_agriculture_and_horticulture,18
/dataset/ea22f86e-7c1d-4d9a-85da-0df97b39d3ba/controlled-parking-zones6,18
/dataset/ea6e85de-6b25-4740-a1df-e9d42019d7e8/os-mastermap-highways-network-routing-and-asset-management,18
/dataset/eb48d508-1ab0-4c07-8b58-e58324f5f4f6/field-register,18
/dataset/ebdbe0c7-b752-4b1a-9e05-f4997b89c162/school-level-annual-schools-census,18
/dataset/ee09fe48-7021-44a8-994b-d6ab4126bdb6/car-parking-zones-romford-11,18
/dataset/ee3160e0-1865-4a6f-8a41-4a831c3c5ce6/hipperholme-and-lightcliffe-ward1,18
/dataset/f1746038-64b9-440c-9c25-df23963dacf7/fife-listed-buildings,18
/dataset/f694abda-546a-4a18-9e7f-e4046b1de149/december_survey_of_agriculture_uk,18
/dataset/f69bce44-2fcb-4949-8874-96a97dc68928/nhs-outcomes-framework-indicators,18
/dataset/f760008b-86d3-4bbb-89da-1dfe56101554/gh-wine-cellar-data_2,18
/dataset/ff0c325f-8f3c-4a92-98cd-4aef5c9f7bf4/organogram-active-travel-england,18
/dataset/ffc8f268-8459-4d8d-8c8e-086319eeeddb/farm_rents,18
/search?page=9&q=sex+free&query=sex+free,18
/dataset/8286e35d-01cc-485f-b23a-098473e2cd63/scottish-fire-and-rescue-service,18
/dataset/0d61fc72-c983-40e4-ab2a-dc26e54f1545/council-elections-voters-20061,17
/roadmap,17
/dataset/038d1d2c-609b-4af8-9ab8-df8fb4c70ee7/regional-climate-values-for-sunshine,17
/dataset/04427362-663e-49e0-9103-8bc01dcaa2c7/organogram-department-of-health/datafile/d86e5308-180e-4e65-ac16-f0d7e3a161c5/preview,17
/dataset/065d267f-23bc-4d0e-9a56-52d388d5835c/desnz-heat-networks-planning-database/datafile/c20987bb-4054-4ed4-9756-f877a47f70a3/preview,17
/dataset/08ecf326-dc7a-4798-9950-24f580f4d6a6/article-4-directions4,17
/dataset/0ab507af-cd91-40cb-8524-3efafc267211/lidar-composite-dsm-2017-50cm,17
/dataset/0c224a83-0d7d-4c33-9e16-1a04c3427f35/fast-food,17
/dataset/0cd0d5c0-f170-4899-ba45-e7d227bbd0e4/houseboats1,17
/dataset/00ad93a5-737e-42c6-b06a-3752826d7cb3/natural-flood-management-nfm-heat-maps,17
/dataset/0f6c2aee-3f8e-476c-93df-e629881bd985/wfd-transitional-and-coastal-water-bodies-cycle-2-classification-2019,17
/dataset/13c59bf9-3416-453b-bdb3-b7ab1b4b2da8/bgs-geology-50k-digmapgb-50-linear-version-8,17
/dataset/13dbf974-6646-4eef-878d-c1ba2039ead5/noise-exposure-data-england/datafile/60b89fb4-d3c4-4c32-94e2-c02fdb3ec979/preview,17
/dataset/149fcb8d-6d12-4a22-9f62-528a8f42256a/index-of-multiple-deprivation-rank-2010,17
/dataset/15254e95-0f86-41be-be66-2b83ba0857a0/halton-local-wildlife-sites,17
/dataset/15f11734-5e9f-413d-99dc-23a00ea323ff/major-towns-and-cities-december-2015-names-and-codes-in-ew,17
/dataset/16566bb2-7f35-4ec9-b2f4-d4ec46f12125/hot-dry-rocks-scotland,17
/dataset/19c6827f-853d-421a-ac91-636d00907566/number-of-businesses-by-detailed-industry-2-3-and-4-digit-sic1,17
/dataset/1a2b5b53-7cfa-4d26-b19a-b297da1e2ca0/kpi-rm91,17
/dataset/1c1d4c8e-ca33-4159-8cb7-2ff44c302168/ons-postcode-directory-november-2025-for-the-uk,17
/dataset/1cbd6247-c95d-4227-bf62-8583075e313d/uk-shared-business-services-uksbs-organogram-of-staff-roles-salaries/datafile/20041ff4-fea0-4dcb-a58b-13c365fce63a/preview,17
/dataset/22bf9316-340c-4e3c-9e21-24a2fbb4dea1/equality-diversity-and-inclusion-evidence-base-for-london1,17
/dataset/23b8b0c7-c812-4164-916c-1a1c32798ed5/northern-falmouth-bay-benthic-biotope-map,17
/dataset/25608cf3-aff6-4439-8d29-296ae32e84e1/united-kingdom-butterfly-monitoring-scheme-site-indices-2021,17
/dataset/287aef0c-ef71-488e-a01d-3775b2366764/local-authority-districts-december-2022-boundaries-uk-bgc,17
/dataset/288e3cf1-a2c5-433e-8279-0e1623a30d10/organogram-nhs-trust-development-authority/datafile/329d1535-d2f4-49af-9f6f-3420bb4f603f/preview,17
/dataset/2ad276b4-2b2c-4834-ba15-663c31a852cd/big-tree-plant-sites,17
/dataset/2cc4a374-51a4-4768-a706-9ac38485dd90/soluble-rocks-dataset-5km-hex-grid-version-8,17
/dataset/2dd91623-cbbc-4837-ba9f-1cfd1f38bb07/local-authority-spend-over-500-bristol-city-council,17
/dataset/2de07634-2f81-4d08-bbe2-c9f413a3762c/building-line,17
